full_name,first_name,last_name,country,id,type,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,type_avg,diff_avg,player_avg
Andraž Kirm,Andraž,Kirm,Slovenia,105757,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.18,0.09,0.3,0.14,0.06,0.07,0.24,0.16,0.08,0.07,0.04,0,0.11,-0.07,0.08
Andraž Kirm,Andraž,Kirm,Slovenia,105757,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.16,0,0.15,0,0.09,0,0,-1,-1,-1,-1,0.04,-0.07,0.08
Tim Matavž,Tim,Matavž,Slovenia,37135,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.39,0,0.35,0.44,0.57,0.5,0.53,0.17,0.17,0,0.24,0.42,0.55,0.48,0.34,-0.03,0.33
Tim Matavž,Tim,Matavž,Slovenia,37135,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.56,0.33,0.2,0,0,-1,0,0,1,0.31,-0.03,0.33
Milivoje Novakovic,Milivoje,Novakovic,Slovenia,115030,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.61,0.53,0.22,0.63,0.35,0.44,0.35,0.19,0.5,0.34,0,-1,-1,0.38,0.03,0.4
Milivoje Novakovic,Milivoje,Novakovic,Slovenia,115030,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21,0,0.42,0.5,0.22,1,0.62,-1,0.46,-1,0.25,-1,-1,0.41,0.03,0.4
Nejc Pecnik,Nejc,Pecnik,Slovenia,91662,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.06,0,0.04,0,0.26,0.29,0.04,0,0.09,-1,0.32,0.15,-0.01,0.15
Nejc Pecnik,Nejc,Pecnik,Slovenia,91662,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.22,0,0.5,0,0,-1,0.25,-1,-1,-1,-1,0.14,-0.01,0.15
Benjamin Verbic,Benjamin,Verbic,Slovenia,2183,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2,0.16,0.27,0.41,0.16,0.15,0.39,0.36,0.39,0.25,-0.12,0.19
Benjamin Verbic,Benjamin,Verbic,Slovenia,2183,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0.17,0.25,0.22,0.13,-0.12,0.19
Haris Vuckic,Haris,Vuckic,Slovenia,36845,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.07,0.33,0.15,0.44,0.12,0.09,0.27,0.14,0.42,0.18,-0.01,0.18
Haris Vuckic,Haris,Vuckic,Slovenia,36845,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0.33,0.17,-0.01,0.18
Miha Zajc,Miha,Zajc,Slovenia,1369,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.12,0.07,0.15,0.14,0.34,0.19,0.15,0.11,0.14,0.08,0.18
Miha Zajc,Miha,Zajc,Slovenia,1369,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5,0.33,0.25,0.22,0.08,0.18
Isco Alarcón,Isco,Alarcón,Spain,745,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.29,0.13,0.26,0.2,0.1,0.11,0.26,0.19,0.16,0.07,0.16,-0.02,0.15
Isco Alarcón,Isco,Alarcón,Spain,745,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.22,0,0.56,0.33,0,0.14,-0.02,0.15
Paco Alcácer,Paco,Alcácer,Spain,21,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.41,0.17,0.38,0.38,0.34,0.31,0.32,0.66,0.34,0.33,0.46,0.56
Paco Alcácer,Paco,Alcácer,Spain,21,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5,0.5,-1,2,1,0.75,0.79,0.46,0.56
Xabi Alonso,Xabi,Alonso,Spain,90657,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.08,0.07,0.09,0.09,0.11,0.07,0.02,0.02,0,0,0.09,0.05,0.08,-1,-1,-1,0.06,0.05,0.09
Xabi Alonso,Xabi,Alonso,Spain,90657,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.07,0,0.12,0.38,0.14,0.29,0.24,0,0.11,-1,-1,-1,-1,-1,-1,0.11,0.05,0.09
Santi Cazorla,Santi,Cazorla,Spain,1695,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.07,0,0.15,0.17,0.21,0.2,0.15,0.21,0.24,0.15,0.13,0.04,0.18,-1,0.15,0.36,0.15,0.05,0.18
Santi Cazorla,Santi,Cazorla,Spain,1695,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11,0,0.09,0.29,0.31,0.33,0,0.33,0.29,-1,-1,-1,0.25,0.2,0.05,0.18
Diego Costa,Diego,Costa,Spain,54,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2,0.29,0.25,0.21,0.62,0.43,0.71,0.55,0.39,0.52,0.3,0.21,0.17,0.35,-0.17,0.27
Diego Costa,Diego,Costa,Spain,54,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.2,0,0.69,-1,-1,0.18,-0.17,0.27
Cesc Fàbregas,Cesc,Fàbregas,Spain,108,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06,0.08,0.08,0.31,0.09,0.53,0.25,0.3,0.3,0.26,0.11,0.12,0.18,0.06,0.07,0,0.18,0.01,0.19
Cesc Fàbregas,Cesc,Fàbregas,Spain,108,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.05,0.29,0.18,0.67,0.25,0.29,0,0.33,0.07,-1,-1,-1,-1,0.19,0.01,0.19
Raúl González,Raúl,González,Spain,115023,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0,-1,-1,-1,-1,-1,0.05,-0.05,0.03
Raúl González,Raúl,González,Spain,115023,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-0.05,0.03
Andrés Iniesta,Andrés,Iniesta,Spain,33243,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.05,0.02,0.17,0.1,0.14,0.02,0.18,0.17,0.13,0.06,0.07,0.02,0.03,0.08,0.27,0.2,0.11,-0.01,0.11
Andrés Iniesta,Andrés,Iniesta,Spain,33243,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.33,0.14,0,0.17,0.14,0.12,0,0.07,0,0.09,0.25,0,-1,-1,0.1,-0.01,0.11
Álvaro Morata,Álvaro,Morata,Spain,59,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.45,0.42,0.26,0.32,0.27,0.49,0.31,0.36,0.36,0.37,-0.01,0.37
Álvaro Morata,Álvaro,Morata,Spain,59,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.46,0.67,0.71,0,0.67,0.36,-0.01,0.37
Sergio Ramos,Sergio,Ramos,Spain,738,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.06,0.12,0.15,0.12,0.12,0.1,0.09,0.08,0.13,0.13,0.13,0.12,0.23,0.12,0.24,0.31,0.13,0.03,0.15
Sergio Ramos,Sergio,Ramos,Spain,738,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.14,0,0.09,0,0.05,0,0.1,0,0.13,0,0.08,0.67,0.12,0.75,0.4,0.16,0.03,0.15
Pedro Rodríguez,Pedro,Rodríguez,Spain,2299,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.42,0.42,0.3,0.21,0.35,0.22,0.24,0.3,0.17,0.24,0.09,0.23,-0.02,0.22
Pedro Rodríguez,Pedro,Rodríguez,Spain,2299,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,0.33,0.57,0.33,0.33,0,0.21,0,0,-1,-1,0.21,-0.02,0.22
David Silva,David,Silva,Spain,634,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.17,0.12,0.23,0.25,0.11,0.17,0.12,0.2,0.28,0.11,0.17,0.25,0.21,0.15,0.18,0.11,0.24
David Silva,David,Silva,Spain,634,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.67,0.06,0,0.36,0.29,0.44,0.33,0,0,0.32,1,0.31,-1,-1,0.29,0.11,0.24
Fernando Torres,Fernando,Torres,Spain,33413,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.57,0.42,0.36,0.39,0.68,0.47,0.69,0.23,0.22,0.33,0.23,0.19,0.27,0.23,0.22,0.11,-1,0.35,-0.02,0.34
Fernando Torres,Fernando,Torres,Spain,33413,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.09,0.33,0.52,0,0.28,0.62,0.06,0.14,0.5,1,0.4,-1,-1,-1,-1,-1,-1,0.33,-0.02,0.34
David Villa,David,Villa,Spain,33257,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.45,0.43,0.68,0.45,0.63,0.76,0.62,0.45,0.38,0.37,0.31,0.5,-1,-1,-1,0.43,0,0.46,-0.02,0.45
David Villa,David,Villa,Spain,33257,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0,0.7,0.9,0.75,0.29,0.9,0.43,0.5,-1,-1,0,0,-1,-1,0.44,-0.02,0.45
Marcus Berg,Marcus,Berg,Sweden,2863,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21,0.18,0.81,0.72,0.69,0.23,0.24,0.14,0.08,1.4,0.67,0.25,0.44,0.88,0.33,0.31,0.47,-0.19,0.38
Marcus Berg,Marcus,Berg,Sweden,2863,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.3,1,0.25,-1,0.2,0.5,0.23,0,0.38,0.25,0.22,0.28,-0.19,0.38
Viktor Claesson,Viktor,Claesson,Sweden,2080,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.43,0.19,0.16,0.2,0.37,0.29,0.28,0.35,0.36,0,0.24,0.07,0.28
Viktor Claesson,Viktor,Claesson,Sweden,2080,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,0,0.25,0.6,0.31,0.07,0.28
Emil Forsberg,Emil,Forsberg,Sweden,1152,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,0.18,0.48,0.29,0.16,0.44,0.07,0.24,0.26,0.15,0.24,0.31,0.24,-0.17,0.16
Emil Forsberg,Emil,Forsberg,Sweden,1152,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.13,0,0.25,0,0.14,0.07,-0.17,0.16
Andreas Granqvist,Andreas,Granqvist,Sweden,2853,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04,0,0,0.04,0.14,0.19,0.3,0.03,0.03,0.04,0.03,0.07,0.07,0.08,0,0,0.07,-0.02,0.06
Andreas Granqvist,Andreas,Granqvist,Sweden,2853,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.14,0,0,0,0.05,0,0.24,0.33,0,0.05,-0.02,0.06
Zlatan Ibrahimovic,Zlatan,Ibrahimovic,Sweden,51070,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.23,0.44,0.67,0.6,0.5,0.53,0.79,0.76,0.88,0.76,0.98,0.6,0.68,1,0.52,0.66,-0.19,0.57
Zlatan Ibrahimovic,Zlatan,Ibrahimovic,Sweden,51070,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.22,1,0.5,-1,0.62,0,0.18,-1,0.3,0,0.88,1,0.71,0.5,0.73,-1,-1,-1,-1,0.47,-0.19,0.57
Alexander Isak,Alexander,Isak,Sweden,2864,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.44,0.6,0.28,0.63,0.36,0.39,-0.1,0.34
Alexander Isak,Alexander,Isak,Sweden,2864,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,-1,0.36,0.29,-0.1,0.34
Kim Kallstrom,Kim,Kallstrom,Sweden,105161,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.24,0.16,0.13,0.05,0.11,0.07,0.04,0.07,0.06,0.07,0.03,0.06,0,-1,-1,0.08,0.04,0.1
Kim Kallstrom,Kim,Kallstrom,Sweden,105161,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.13,0.33,0.08,0.33,0.29,0.5,0.14,0,0.18,0,0,0,0,-1,-1,-1,-1,0.12,0.04,0.1
Mikael Lustig,Mikael,Lustig,Sweden,1113,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.11,0.07,0.07,0.12,0.19,0.16,0.1,0.09,0.03,0.13,0.12,0.05,0.07,0.05,0.03,0.1,-0.06,0.07
Mikael Lustig,Mikael,Lustig,Sweden,1113,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.07,0,0.08,-1,0.1,0,0.19,0,0,0.04,-0.06,0.07
Robin Quaison,Robin,Quaison,Sweden,2866,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.11,0.15,0.09,0.1,0.06,0.17,0.15,0.3,0.38,0.15,0.02,0.16
Robin Quaison,Robin,Quaison,Sweden,2866,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,0,-1,0,0,0.5,0.17,0.02,0.16
Ola Toivonen,Ola,Toivonen,Sweden,6868,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19,0.24,0.12,0.48,0.43,0.29,0.48,0.53,0.43,0.24,0.2,0.07,0.18,0.08,0.65,0.45,0.32,-0.16,0.24
Ola Toivonen,Ola,Toivonen,Sweden,6868,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0.4,0,0.25,0,0.11,0.5,0.25,0,0.26,-1,-1,0.16,-0.16,0.24
Tranquillo Barnetta,Tranquillo,Barnetta,Switzerland,48486,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17,-1,-1,0.19,0.03,0.22,0.13,0.12,0.06,0,0,0.03,0.1,0.16,0.06,0.1,0.33,0,0.11,0,0.11
Tranquillo Barnetta,Tranquillo,Barnetta,Switzerland,48486,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.07,0.5,0,0,0,-1,0.43,0,0.12,-1,0,-1,-1,-1,-1,0.11,0,0.11
Eren Derdiyok,Eren,Derdiyok,Switzerland,457,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.26,0.33,0.37,0.27,0.3,0.05,0.04,0.29,0.44,0.32,0.17,0.65,0.29,0.28,-0.09,0.24
Eren Derdiyok,Eren,Derdiyok,Switzerland,457,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0,0.07,0.33,0.42,-1,0,0.5,0.2,0,0.14,-1,-1,0.19,-0.09,0.24
Josip Drmic,Josip,Drmic,Switzerland,25643,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.21,0.45,0.5,0.16,0.08,0,0.27,0.4,0.12,0.2,-0.01,0.2
Josip Drmic,Josip,Drmic,Switzerland,25643,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.36,0.25,0.44,0,0.43,0,0,0.19,-0.01,0.2
Blerim Dzemaili,Blerim,Dzemaili,Switzerland,30478,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.12,0,0,0.05,0.03,0.08,0.22,0.23,0.05,0.11,0.27,0.07,0.07,0.07,0.1,0.13,0.17
Blerim Dzemaili,Blerim,Dzemaili,Switzerland,30478,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0.13,2,0.14,0,0.24,-1,-1,0.23,0.13,0.17
Alexander Frei,Alexander,Frei,Switzerland,117969,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3,0.5,0.46,0.44,0.82,0.69,0.79,0.4,-1,-1,-1,-1,-1,-1,-1,0.55,-0.3,0.4
Alexander Frei,Alexander,Frei,Switzerland,117969,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.71,0.5,0.42,-1,0.6,0,0,0,0.47,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.25,-0.3,0.4
Mario Gavranovic,Mario,Gavranovic,Switzerland,1326,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.41,0.27,0.22,0.34,0.45,0.08,0.29,0.35,0.5,0.3,0.15,0.31,0.08,0.35
Mario Gavranovic,Mario,Gavranovic,Switzerland,1326,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0.4,-1,-1,-1,0.14,0.5,0.67,0.39,0.08,0.35
Stephan Lichtsteiner,Stephan,Lichtsteiner,Switzerland,1444,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0.03,0,0.12,0.03,0.05,0,0.05,0.11,0.06,0.06,0.05,0.03,0,0.04,0,0.04,0,0.04
Stephan Lichtsteiner,Stephan,Lichtsteiner,Switzerland,1444,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.17,0,0.2,0,0,0,0.16,0,0,0.04,0,0.04
Admir Mehmedi,Admir,Mehmedi,Switzerland,2808,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0.12,0.36,0.24,0,0.33,0.22,0.17,0.13,0.14,0.24,0.12,0.19,-0.02,0.18
Admir Mehmedi,Admir,Mehmedi,Switzerland,2808,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.12,0,0.08,0,0.19,0,0.17,1,0.17,0.17,-0.02,0.18
Ricardo Rodríguez,Ricardo,Rodríguez,Switzerland,1631,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.07,0.02,0,0.18,0.26,0.09,0.07,0.08,0,0,0.07,0.01,0.08
Ricardo Rodríguez,Ricardo,Rodríguez,Switzerland,1631,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0.29,0.4,0.11,0.08,0.01,0.08
Fabian Schär,Fabian,Schär,Switzerland,2806,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.17,0.17,0.21,0.17,0.02,0.04,0,0.07,0.14,0.07,0.1,0.01,0.11
Fabian Schär,Fabian,Schär,Switzerland,2806,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.43,0,0.23,0,0.05,0,0.17,0.11,0.01,0.11
Haris Seferovic,Haris,Seferovic,Switzerland,582,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.11,0.41,0.15,0.32,0.1,0.14,0.2,0.53,0.21,0.18,0.12,0.24
Haris Seferovic,Haris,Seferovic,Switzerland,582,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.15,0.67,0.2,0,0.25,0.83,0.33,0.3,0.12,0.24
Xherdan Shaqiri,Xherdan,Shaqiri,Switzerland,307,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,0.17,0.22,0.21,0.25,0.15,0.09,0.18,0.2,0.19,0.12,0.18,0.11,0.24
Xherdan Shaqiri,Xherdan,Shaqiri,Switzerland,307,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.67,0,0.35,0.25,0.33,1,0.11,0.17,-1,0.29,0.11,0.24
Marco Streller,Marco,Streller,Switzerland,118101,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19,0.19,0,0.22,0.7,0.34,0.45,0.37,0.39,0.43,0,-1,-1,-1,-1,0.3,-0.16,0.22
Marco Streller,Marco,Streller,Switzerland,118101,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.17,0.67,0,0,0,0,0.25,-1,-1,-1,-1,-1,-1,-1,-1,0.14,-0.16,0.22
Johan Vonlanthen,Johan,Vonlanthen,Switzerland,100541,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,0.09,0.35,0,-1,-1,0.12,0.33,0,0.19,0.2,0,-1,0.16,-0.01,0.16
Johan Vonlanthen,Johan,Vonlanthen,Switzerland,100541,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-1,0.4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,-0.01,0.16
Granit Xhaka,Granit,Xhaka,Switzerland,1464,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0,0.03,0,0.12,0.08,0.08,0.06,0.1,0.02,0.06,0.07,0.1
Granit Xhaka,Granit,Xhaka,Switzerland,1464,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.11,0,0.19,0,0.06,0,0.2,0,0.22,0.13,0.07,0.1
Emre Akbaba,Emre,Akbaba,Turkey,443,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07,0.38,0.46,0.31,0.18,0.5,0.14,0.33,0.3,0.7,0.65
Emre Akbaba,Emre,Akbaba,Turkey,443,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,1,0.7,0.65
Hakan Çalhanoglu,Hakan,Çalhanoglu,Turkey,1640,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.44,0.31,0.28,0.17,0.29,0.17,0.09,0.28,0.23,-0.01,0.23
Hakan Çalhanoglu,Hakan,Çalhanoglu,Turkey,1640,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.75,0.21,0,0.2,0.25,0.11,0.22,-0.01,0.23
Gökdeniz Karadeniz,Gökdeniz,Karadeniz,Turkey,62733,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06,0.47,0,0.28,0.27,0.06,0.25,0.26,0.08,0.38,0.55,0.55,0.72,0.3,-0.3,0.15
Gökdeniz Karadeniz,Gökdeniz,Karadeniz,Turkey,62733,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-0.3,0.15
Mustafa Pektemek,Mustafa,Pektemek,Turkey,2004,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.13,0.32,0.35,0.46,0.2,0.22,0.14,0.17,0.08,0.21,0.36,0.28,0.12,0.22,-0.17,0.14
Mustafa Pektemek,Mustafa,Pektemek,Turkey,2004,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0,0,-1,0,-1,-1,-1,-1,0.05,-0.17,0.14
